scenario,algorithm,density,pred_error_pct,gamma,tau_max,seed,CHR,CDSR,AoI_violation_rate,PCO,RLBI
A,Random-K,2,10,2.0,5,46,0.999339,0.900446,8.8e-05,5.832787,0.989568
A,Random-K,2,10,2.0,5,47,0.999294,0.900389,7.5e-05,5.851289,0.989606
A,Random-K,2,10,2.0,5,48,0.999271,0.900105,0.000106,5.762089,0.989598
A,Random-K,2,10,2.0,5,49,0.999342,0.900351,9e-05,5.883796,0.98969
A,Random-K,2,10,2.0,5,50,0.999301,0.900363,0.000104,5.84519,0.989623
A,Random-K,2,10,2.0,5,51,0.999348,0.900246,0.000137,5.864803,0.989686
A,RILP,2,10,3.0,5,42,0.438391,0.004589,0.034037,0.168658,0.989532
A,RILP,2,10,3.0,5,43,0.438274,0.004547,0.034272,0.168912,0.98968
A,RILP,2,10,3.0,5,44,0.4381,0.004571,0.034296,0.16984,0.989584
A,RILP,2,10,3.0,5,45,0.438247,0.00453,0.034166,0.16851,0.989693
A,RILP,2,10,3.0,5,46,0.438195,0.004557,0.034208,0.169529,0.989568
A,RILP,2,10,3.0,5,47,0.438199,0.00458,0.034278,0.168623,0.989606
A,RILP,2,10,3.0,5,48,0.438404,0.004573,0.034035,0.167001,0.989598
A,RILP,2,10,3.0,5,49,0.438367,0.004498,0.034222,0.170684,0.98969
A,RILP,2,10,3.0,5,50,0.438288,0.004545,0.034202,0.168753,0.989623
A,RILP,2,10,3.0,5,51,0.438235,0.004497,0.034244,0.170503,0.989686
A,RILP-Greedy,2,10,3.0,5,42,0.438391,0.004589,0.034037,0.168658,0.989532
A,RILP-Greedy,2,10,3.0,5,43,0.438274,0.004547,0.034272,0.168912,0.98968
A,RILP-Greedy,2,10,3.0,5,44,0.4381,0.004571,0.034296,0.16984,0.989584
A,RILP-Greedy,2,10,3.0,5,45,0.438247,0.00453,0.034166,0.16851,0.989693
A,RILP-Greedy,2,10,3.0,5,46,0.438195,0.004557,0.034208,0.169529,0.989568
A,RILP-Greedy,2,10,3.0,5,47,0.438199,0.00458,0.034278,0.168623,0.989606
A,RILP-Greedy,2,10,3.0,5,48,0.438404,0.004573,0.034035,0.167001,0.989598
A,RILP-Greedy,2,10,3.0,5,49,0.438367,0.004498,0.034222,0.170684,0.98969
A,RILP-Greedy,2,10,3.0,5,50,0.438288,0.004545,0.034202,0.168753,0.989623
A,RILP-Greedy,2,10,3.0,5,51,0.438235,0.004497,0.034244,0.170503,0.989686
A,Nam2023b,2,10,3.0,5,42,0.291445,0.003009,0.197731,6.41916,0.989532
A,Nam2023b,2,10,3.0,5,43,0.291402,0.00304,0.197839,6.488707,0.98968
A,Nam2023b,2,10,3.0,5,44,0.291288,0.003072,0.198032,6.50314,0.989584
A,Nam2023b,2,10,3.0,5,45,0.291153,0.002996,0.197664,6.494659,0.989693
A,Nam2023b,2,10,3.0,5,46,0.291536,0.00305,0.197725,6.462577,0.989568
A,Nam2023b,2,10,3.0,5,47,0.291384,0.003047,0.197666,6.482836,0.989606
A,Nam2023b,2,10,3.0,5,48,0.2915,0.003082,0.197701,6.383904,0.989598
A,Nam2023b,2,10,3.0,5,49,0.291436,0.003004,0.197907,6.518833,0.98969
A,Nam2023b,2,10,3.0,5,50,0.291341,0.003024,0.198186,6.47687,0.989623
A,Nam2023b,2,10,3.0,5,51,0.291282,0.003027,0.198304,6.497098,0.989686
A,Nam2025,2,10,3.0,5,42,0.438391,0.004589,0.034037,0.168658,0.989532
A,Nam2025,2,10,3.0,5,43,0.438274,0.004547,0.034272,0.168912,0.98968
A,Nam2025,2,10,3.0,5,44,0.4381,0.004571,0.034296,0.16984,0.989584
A,Nam2025,2,10,3.0,5,45,0.438247,0.00453,0.034166,0.16851,0.989693
A,Nam2025,2,10,3.0,5,46,0.438195,0.004557,0.034208,0.169529,0.989568
A,Nam2025,2,10,3.0,5,47,0.438199,0.00458,0.034278,0.168623,0.989606
A,Nam2025,2,10,3.0,5,48,0.438404,0.004573,0.034035,0.167001,0.989598
A,Nam2025,2,10,3.0,5,49,0.438367,0.004498,0.034222,0.170684,0.98969
A,Nam2025,2,10,3.0,5,50,0.438288,0.004545,0.034202,0.168753,0.989623
A,Nam2025,2,10,3.0,5,51,0.438235,0.004497,0.034244,0.170503,0.989686
A,Youn2026,2,10,3.0,5,42,0.438391,0.004589,0.034037,0.168658,0.989532
A,Youn2026,2,10,3.0,5,43,0.438274,0.004547,0.034272,0.168912,0.98968
A,Youn2026,2,10,3.0,5,44,0.4381,0.004571,0.034296,0.16984,0.989584
A,Youn2026,2,10,3.0,5,45,0.438247,0.00453,0.034166,0.16851,0.989693
A,Youn2026,2,10,3.0,5,46,0.438195,0.004557,0.034208,0.169529,0.989568
A,Youn2026,2,10,3.0,5,47,0.438199,0.00458,0.034278,0.168623,0.989606
A,Youn2026,2,10,3.0,5,48,0.438404,0.004573,0.034035,0.167001,0.989598
A,Youn2026,2,10,3.0,5,49,0.438367,0.004498,0.034222,0.170684,0.98969
A,Youn2026,2,10,3.0,5,50,0.438288,0.004545,0.034202,0.168753,0.989623
A,Youn2026,2,10,3.0,5,51,0.438235,0.004497,0.034244,0.170503,0.989686
A,V2I-Base,2,10,3.0,5,42,0.438391,0.004589,0.034037,0.168658,0.989532
A,V2I-Base,2,10,3.0,5,43,0.438274,0.004547,0.034272,0.168912,0.98968
A,V2I-Base,2,10,3.0,5,44,0.4381,0.004571,0.034296,0.16984,0.989584
A,V2I-Base,2,10,3.0,5,45,0.438247,0.00453,0.034166,0.16851,0.989693
A,V2I-Base,2,10,3.0,5,46,0.438195,0.004557,0.034208,0.169529,0.989568
A,V2I-Base,2,10,3.0,5,47,0.438199,0.00458,0.034278,0.168623,0.989606
A,V2I-Base,2,10,3.0,5,48,0.438404,0.004573,0.034035,0.167001,0.989598
A,V2I-Base,2,10,3.0,5,49,0.438367,0.004498,0.034222,0.170684,0.98969
A,V2I-Base,2,10,3.0,5,50,0.438288,0.004545,0.034202,0.168753,0.989623
A,V2I-Base,2,10,3.0,5,51,0.438235,0.004497,0.034244,0.170503,0.989686
A,V2V-Base,2,10,3.0,5,42,0.999446,0.694425,6e-06,4.468916,0.989532
A,V2V-Base,2,10,3.0,5,43,0.999435,0.69455,5e-06,4.521968,0.98968
A,V2V-Base,2,10,3.0,5,44,0.99943,0.694412,5e-06,4.540718,0.989584
A,V2V-Base,2,10,3.0,5,45,0.999391,0.694261,7e-06,4.53039,0.989693
A,V2V-Base,2,10,3.0,5,46,0.999419,0.694488,5e-06,4.506897,0.989568
A,V2V-Base,2,10,3.0,5,47,0.999388,0.694647,7e-06,4.51868,0.989606
A,V2V-Base,2,10,3.0,5,48,0.999399,0.694536,5e-06,4.452697,0.989598
A,V2V-Base,2,10,3.0,5,49,0.999443,0.694407,4e-06,4.529532,0.98969
A,V2V-Base,2,10,3.0,5,50,0.999397,0.694401,3e-06,4.510963,0.989623
A,V2V-Base,2,10,3.0,5,51,0.999442,0.694306,6e-06,4.524207,0.989686
A,Random-K,2,10,3.0,5,42,0.999313,0.900173,0.000111,5.7941,0.989532
A,Random-K,2,10,3.0,5,43,0.999273,0.900534,0.000109,5.856208,0.98968
A,Random-K,2,10,3.0,5,44,0.999326,0.900373,0.000129,5.868316,0.989584
A,Random-K,2,10,3.0,5,45,0.999333,0.90037,0.000119,5.861636,0.989693
A,Random-K,2,10,3.0,5,46,0.999339,0.900446,8.8e-05,5.832787,0.989568
A,Random-K,2,10,3.0,5,47,0.999294,0.900389,7.5e-05,5.851289,0.989606
A,Random-K,2,10,3.0,5,48,0.999271,0.900105,0.000106,5.762089,0.989598
A,Random-K,2,10,3.0,5,49,0.999342,0.900351,9e-05,5.883796,0.98969
A,Random-K,2,10,3.0,5,50,0.999301,0.900363,0.000104,5.84519,0.989623
A,Random-K,2,10,3.0,5,51,0.999348,0.900246,0.000137,5.864803,0.989686
A,RILP,2,20,0.0,5,42,0.438391,0.004589,0.034037,0.168658,0.989532
A,RILP,2,20,0.0,5,43,0.438274,0.004547,0.034272,0.168912,0.98968
A,RILP,2,20,0.0,5,44,0.4381,0.004571,0.034296,0.16984,0.989584
A,RILP,2,20,0.0,5,45,0.438247,0.00453,0.034166,0.16851,0.989693
A,RILP,2,20,0.0,5,46,0.438195,0.004557,0.034208,0.169529,0.989568
A,RILP,2,20,0.0,5,47,0.438199,0.00458,0.034278,0.168623,0.989606
A,RILP,2,20,0.0,5,48,0.438404,0.004573,0.034035,0.167001,0.989598
A,RILP,2,20,0.0,5,49,0.438367,0.004498,0.034222,0.170684,0.98969
A,RILP,2,20,0.0,5,50,0.438288,0.004545,0.034202,0.168753,0.989623
A,RILP,2,20,0.0,5,51,0.438235,0.004497,0.034244,0.170503,0.989686
A,RILP-Greedy,2,20,0.0,5,42,0.438391,0.004589,0.034037,0.168658,0.989532
A,RILP-Greedy,2,20,0.0,5,43,0.438274,0.004547,0.034272,0.168912,0.98968
A,RILP-Greedy,2,20,0.0,5,44,0.4381,0.004571,0.034296,0.16984,0.989584
A,RILP-Greedy,2,20,0.0,5,45,0.438247,0.00453,0.034166,0.16851,0.989693
A,RILP-Greedy,2,20,0.0,5,46,0.438195,0.004557,0.034208,0.169529,0.989568
A,RILP-Greedy,2,20,0.0,5,47,0.438199,0.00458,0.034278,0.168623,0.989606
A,RILP-Greedy,2,20,0.0,5,48,0.438404,0.004573,0.034035,0.167001,0.989598
A,RILP-Greedy,2,20,0.0,5,49,0.438367,0.004498,0.034222,0.170684,0.98969
A,RILP-Greedy,2,20,0.0,5,50,0.438288,0.004545,0.034202,0.168753,0.989623
A,RILP-Greedy,2,20,0.0,5,51,0.438235,0.004497,0.034244,0.170503,0.989686
A,Nam2023b,2,20,0.0,5,42,0.291445,0.003009,0.197731,6.41916,0.989532
A,Nam2023b,2,20,0.0,5,43,0.291402,0.00304,0.197839,6.488707,0.98968
A,Nam2023b,2,20,0.0,5,44,0.291288,0.003072,0.198032,6.50314,0.989584
A,Nam2023b,2,20,0.0,5,45,0.291153,0.002996,0.197664,6.494659,0.989693
A,Nam2023b,2,20,0.0,5,46,0.291536,0.00305,0.197725,6.462577,0.989568
A,Nam2023b,2,20,0.0,5,47,0.291384,0.003047,0.197666,6.482836,0.989606
A,Nam2023b,2,20,0.0,5,48,0.2915,0.003082,0.197701,6.383904,0.989598
A,Nam2023b,2,20,0.0,5,49,0.291436,0.003004,0.197907,6.518833,0.98969
A,Nam2023b,2,20,0.0,5,50,0.291341,0.003024,0.198186,6.47687,0.989623
A,Nam2023b,2,20,0.0,5,51,0.291282,0.003027,0.198304,6.497098,0.989686
A,Nam2025,2,20,0.0,5,42,0.438391,0.004589,0.034037,0.168658,0.989532
A,Nam2025,2,20,0.0,5,43,0.438274,0.004547,0.034272,0.168912,0.98968
A,Nam2025,2,20,0.0,5,44,0.4381,0.004571,0.034296,0.16984,0.989584
A,Nam2025,2,20,0.0,5,45,0.438247,0.00453,0.034166,0.16851,0.989693
A,Nam2025,2,20,0.0,5,46,0.438195,0.004557,0.034208,0.169529,0.989568
A,Nam2025,2,20,0.0,5,47,0.438199,0.00458,0.034278,0.168623,0.989606
A,Nam2025,2,20,0.0,5,48,0.438404,0.004573,0.034035,0.167001,0.989598
A,Nam2025,2,20,0.0,5,49,0.438367,0.004498,0.034222,0.170684,0.98969
A,Nam2025,2,20,0.0,5,50,0.438288,0.004545,0.034202,0.168753,0.989623
A,Nam2025,2,20,0.0,5,51,0.438235,0.004497,0.034244,0.170503,0.989686
A,Youn2026,2,20,0.0,5,42,0.438391,0.004589,0.034037,0.168658,0.989532
A,Youn2026,2,20,0.0,5,43,0.438274,0.004547,0.034272,0.168912,0.98968
A,Youn2026,2,20,0.0,5,44,0.4381,0.004571,0.034296,0.16984,0.989584
A,Youn2026,2,20,0.0,5,45,0.438247,0.00453,0.034166,0.16851,0.989693
A,Youn2026,2,20,0.0,5,46,0.438195,0.004557,0.034208,0.169529,0.989568
A,Youn2026,2,20,0.0,5,47,0.438199,0.00458,0.034278,0.168623,0.989606
A,Youn2026,2,20,0.0,5,48,0.438404,0.004573,0.034035,0.167001,0.989598
A,Youn2026,2,20,0.0,5,49,0.438367,0.004498,0.034222,0.170684,0.98969
A,Youn2026,2,20,0.0,5,50,0.438288,0.004545,0.034202,0.168753,0.989623
A,Youn2026,2,20,0.0,5,51,0.438235,0.004497,0.034244,0.170503,0.989686
A,V2I-Base,2,20,0.0,5,42,0.438391,0.004589,0.034037,0.168658,0.989532
A,V2I-Base,2,20,0.0,5,43,0.438274,0.004547,0.034272,0.168912,0.98968
A,V2I-Base,2,20,0.0,5,44,0.4381,0.004571,0.034296,0.16984,0.989584
A,V2I-Base,2,20,0.0,5,45,0.438247,0.00453,0.034166,0.16851,0.989693
A,V2I-Base,2,20,0.0,5,46,0.438195,0.004557,0.034208,0.169529,0.989568
A,V2I-Base,2,20,0.0,5,47,0.438199,0.00458,0.034278,0.168623,0.989606
A,V2I-Base,2,20,0.0,5,48,0.438404,0.004573,0.034035,0.167001,0.989598
A,V2I-Base,2,20,0.0,5,49,0.438367,0.004498,0.034222,0.170684,0.98969
A,V2I-Base,2,20,0.0,5,50,0.438288,0.004545,0.034202,0.168753,0.989623
A,V2I-Base,2,20,0.0,5,51,0.438235,0.004497,0.034244,0.170503,0.989686
A,V2V-Base,2,20,0.0,5,42,0.999446,0.694425,6e-06,4.468916,0.989532
A,V2V-Base,2,20,0.0,5,43,0.999435,0.69455,5e-06,4.521968,0.98968
A,V2V-Base,2,20,0.0,5,44,0.99943,0.694412,5e-06,4.540718,0.989584
A,V2V-Base,2,20,0.0,5,45,0.999391,0.694261,7e-06,4.53039,0.989693
A,V2V-Base,2,20,0.0,5,46,0.999419,0.694488,5e-06,4.506897,0.989568
A,V2V-Base,2,20,0.0,5,47,0.999388,0.694647,7e-06,4.51868,0.989606
A,V2V-Base,2,20,0.0,5,48,0.999399,0.694536,5e-06,4.452697,0.989598
A,V2V-Base,2,20,0.0,5,49,0.999443,0.694407,4e-06,4.529532,0.98969
A,V2V-Base,2,20,0.0,5,50,0.999397,0.694401,3e-06,4.510963,0.989623
A,V2V-Base,2,20,0.0,5,51,0.999442,0.694306,6e-06,4.524207,0.989686
A,Random-K,2,20,0.0,5,42,0.999313,0.900173,0.000111,5.7941,0.989532
A,Random-K,2,20,0.0,5,43,0.999273,0.900534,0.000109,5.856208,0.98968
A,Random-K,2,20,0.0,5,44,0.999326,0.900373,0.000129,5.868316,0.989584
A,Random-K,2,20,0.0,5,45,0.999333,0.90037,0.000119,5.861636,0.989693
A,Random-K,2,20,0.0,5,46,0.979545,0.881011,0.001028,6.536771,0.989164
A,Random-K,2,20,0.0,5,47,0.980892,0.882376,0.001088,6.499412,0.988892
A,Random-K,2,20,0.0,5,48,0.981103,0.882326,0.001148,6.426765,0.988892
A,Random-K,2,20,0.0,5,49,0.979714,0.880826,0.001327,6.506992,0.989034
A,Random-K,2,20,0.0,5,50,0.980349,0.881586,0.001162,6.372947,0.988938
A,Random-K,2,20,0.0,5,51,0.97679,0.877888,0.001243,6.291797,0.988919
A,RILP,2,20,1.0,5,42,0.438853,0.004935,0.033911,0.200032,0.988846
A,RILP,2,20,1.0,5,43,0.438109,0.00481,0.034236,0.194063,0.989154
A,RILP,2,20,1.0,5,44,0.438218,0.004777,0.034269,0.198171,0.989105
A,RILP,2,20,1.0,5,45,0.438185,0.004806,0.03428,0.19769,0.989082
A,RILP,2,20,1.0,5,46,0.437982,0.004762,0.034427,0.202522,0.989164
A,RILP,2,20,1.0,5,47,0.438115,0.004862,0.034959,0.199654,0.988892
A,RILP,2,20,1.0,5,48,0.438486,0.004885,0.034183,0.196653,0.988892
A,RILP,2,20,1.0,5,49,0.438706,0.004802,0.034266,0.201691,0.989034
A,RILP,2,20,1.0,5,50,0.438902,0.004888,0.034051,0.193722,0.988938
A,RILP,2,20,1.0,5,51,0.438889,0.004842,0.034328,0.198279,0.988919
A,RILP-Greedy,2,20,1.0,5,42,0.438853,0.004935,0.033911,0.200032,0.988846
A,RILP-Greedy,2,20,1.0,5,43,0.438109,0.00481,0.034236,0.194063,0.989154
A,RILP-Greedy,2,20,1.0,5,44,0.438218,0.004777,0.034269,0.198171,0.989105
A,RILP-Greedy,2,20,1.0,5,45,0.438185,0.004806,0.03428,0.19769,0.989082
A,RILP-Greedy,2,20,1.0,5,46,0.437982,0.004762,0.034427,0.202522,0.989164
A,RILP-Greedy,2,20,1.0,5,47,0.438115,0.004862,0.034959,0.199654,0.988892
A,RILP-Greedy,2,20,1.0,5,48,0.438486,0.004885,0.034183,0.196653,0.988892
A,RILP-Greedy,2,20,1.0,5,49,0.438706,0.004802,0.034266,0.201691,0.989034
A,RILP-Greedy,2,20,1.0,5,50,0.438902,0.004888,0.034051,0.193722,0.988938
A,RILP-Greedy,2,20,1.0,5,51,0.438889,0.004842,0.034328,0.198279,0.988919
A,Nam2023b,2,20,1.0,5,42,0.29164,0.003288,0.198093,7.144129,0.988846
A,Nam2023b,2,20,1.0,5,43,0.291272,0.003218,0.198256,6.974459,0.989154
A,Nam2023b,2,20,1.0,5,44,0.291071,0.003171,0.198248,7.199814,0.989105
A,Nam2023b,2,20,1.0,5,45,0.291583,0.003203,0.197388,7.252622,0.989082
A,Nam2023b,2,20,1.0,5,46,0.291077,0.003114,0.198368,7.240168,0.989164
A,Nam2023b,2,20,1.0,5,47,0.291247,0.003199,0.198268,7.198806,0.988892
A,Nam2023b,2,20,1.0,5,48,0.291175,0.00328,0.198362,7.116045,0.988892
A,Nam2023b,2,20,1.0,5,49,0.291316,0.003269,0.197851,7.212829,0.989034
A,Nam2023b,2,20,1.0,5,50,0.29116,0.00329,0.198689,7.0565,0.988938
A,Nam2023b,2,20,1.0,5,51,0.291988,0.003242,0.198199,6.968133,0.988919
A,Nam2025,2,20,1.0,5,42,0.438853,0.004935,0.033911,0.200032,0.988846
A,Nam2025,2,20,1.0,5,43,0.438109,0.00481,0.034236,0.194063,0.989154
A,Nam2025,2,20,1.0,5,44,0.438218,0.004777,0.034269,0.198171,0.989105
A,Nam2025,2,20,1.0,5,45,0.438185,0.004806,0.03428,0.19769,0.989082
A,Nam2025,2,20,1.0,5,46,0.437982,0.004762,0.034427,0.202522,0.989164
A,Nam2025,2,20,1.0,5,47,0.438115,0.004862,0.034959,0.199654,0.988892
A,Nam2025,2,20,1.0,5,48,0.438486,0.004885,0.034183,0.196653,0.988892
A,Nam2025,2,20,1.0,5,49,0.438706,0.004802,0.034266,0.201691,0.989034
A,Nam2025,2,20,1.0,5,50,0.438902,0.004888,0.034051,0.193722,0.988938
A,Nam2025,2,20,1.0,5,51,0.438889,0.004842,0.034328,0.198279,0.988919
A,Youn2026,2,20,1.0,5,42,0.438853,0.004935,0.033911,0.200032,0.988846
A,Youn2026,2,20,1.0,5,43,0.438109,0.00481,0.034236,0.194063,0.989154
A,Youn2026,2,20,1.0,5,44,0.438218,0.004777,0.034269,0.198171,0.989105
A,Youn2026,2,20,1.0,5,45,0.438185,0.004806,0.03428,0.19769,0.989082
A,Youn2026,2,20,1.0,5,46,0.437982,0.004762,0.034427,0.202522,0.989164
A,Youn2026,2,20,1.0,5,47,0.438115,0.004862,0.034959,0.199654,0.988892
A,Youn2026,2,20,1.0,5,48,0.438486,0.004885,0.034183,0.196653,0.988892
A,Youn2026,2,20,1.0,5,49,0.438706,0.004802,0.034266,0.201691,0.989034
A,Youn2026,2,20,1.0,5,50,0.438902,0.004888,0.034051,0.193722,0.988938
A,Youn2026,2,20,1.0,5,51,0.438889,0.004842,0.034328,0.198279,0.988919
A,V2I-Base,2,20,1.0,5,42,0.438853,0.004935,0.033911,0.200032,0.988846
A,V2I-Base,2,20,1.0,5,43,0.438109,0.00481,0.034236,0.194063,0.989154
A,V2I-Base,2,20,1.0,5,44,0.438218,0.004777,0.034269,0.198171,0.989105
A,V2I-Base,2,20,1.0,5,45,0.438185,0.004806,0.03428,0.19769,0.989082
A,V2I-Base,2,20,1.0,5,46,0.437982,0.004762,0.034427,0.202522,0.989164
A,V2I-Base,2,20,1.0,5,47,0.438115,0.004862,0.034959,0.199654,0.988892
A,V2I-Base,2,20,1.0,5,48,0.438486,0.004885,0.034183,0.196653,0.988892
A,V2I-Base,2,20,1.0,5,49,0.438706,0.004802,0.034266,0.201691,0.989034
A,V2I-Base,2,20,1.0,5,50,0.438902,0.004888,0.034051,0.193722,0.988938
A,V2I-Base,2,20,1.0,5,51,0.438889,0.004842,0.034328,0.198279,0.988919
A,V2V-Base,2,20,1.0,5,42,0.979449,0.666792,5.3e-05,4.698011,0.988846
A,V2V-Base,2,20,1.0,5,43,0.979787,0.668225,5.4e-05,4.574174,0.989154
A,V2V-Base,2,20,1.0,5,44,0.981458,0.669987,4.1e-05,4.719479,0.989105
A,V2V-Base,2,20,1.0,5,45,0.981137,0.669257,6.1e-05,4.79422,0.989082
A,V2V-Base,2,20,1.0,5,46,0.981081,0.669498,4.1e-05,4.767255,0.989164
A,V2V-Base,2,20,1.0,5,47,0.980594,0.669075,3.9e-05,4.703806,0.988892
A,V2V-Base,2,20,1.0,5,48,0.981128,0.669251,4.5e-05,4.670131,0.988892
A,V2V-Base,2,20,1.0,5,49,0.979731,0.667716,4.3e-05,4.737974,0.989034
A,V2V-Base,2,20,1.0,5,50,0.980834,0.668776,4.7e-05,4.659176,0.988938
A,V2V-Base,2,20,1.0,5,51,0.978032,0.665842,5.1e-05,4.531702,0.988919
A,Random-K,2,20,1.0,5,42,0.979139,0.879929,0.001237,6.450745,0.988846
A,Random-K,2,20,1.0,5,43,0.978656,0.88009,0.001307,6.296914,0.989154
A,Random-K,2,20,1.0,5,44,0.980102,0.881571,0.001013,6.498342,0.989105
A,Random-K,2,20,1.0,5,45,0.980534,0.881447,0.001165,6.54804,0.989082
A,Random-K,2,20,1.0,5,46,0.979545,0.881011,0.001028,6.536771,0.989164
A,Random-K,2,20,1.0,5,47,0.980892,0.882376,0.001088,6.499412,0.988892
A,Random-K,2,20,1.0,5,48,0.981103,0.882326,0.001148,6.426765,0.988892
A,Random-K,2,20,1.0,5,49,0.979714,0.880826,0.001327,6.506992,0.989034
A,Random-K,2,20,1.0,5,50,0.980349,0.881586,0.001162,6.372947,0.988938
A,Random-K,2,20,1.0,5,51,0.97679,0.877888,0.001243,6.291797,0.988919
A,RILP,2,20,2.0,5,42,0.438853,0.004935,0.033911,0.200032,0.988846
A,RILP,2,20,2.0,5,43,0.438109,0.00481,0.034236,0.194063,0.989154
A,RILP,2,20,2.0,5,44,0.438218,0.004777,0.034269,0.198171,0.989105
A,RILP,2,20,2.0,5,45,0.438185,0.004806,0.03428,0.19769,0.989082
A,RILP,2,20,2.0,5,46,0.437982,0.004762,0.034427,0.202522,0.989164
A,RILP,2,20,2.0,5,47,0.438115,0.004862,0.034959,0.199654,0.988892
A,RILP,2,20,2.0,5,48,0.438486,0.004885,0.034183,0.196653,0.988892
A,RILP,2,20,2.0,5,49,0.438706,0.004802,0.034266,0.201691,0.989034
A,RILP,2,20,2.0,5,50,0.438902,0.004888,0.034051,0.193722,0.988938
A,RILP,2,20,2.0,5,51,0.438889,0.004842,0.034328,0.198279,0.988919
A,RILP-Greedy,2,20,2.0,5,42,0.438853,0.004935,0.033911,0.200032,0.988846
A,RILP-Greedy,2,20,2.0,5,43,0.438109,0.00481,0.034236,0.194063,0.989154
A,RILP-Greedy,2,20,2.0,5,44,0.438218,0.004777,0.034269,0.198171,0.989105
A,RILP-Greedy,2,20,2.0,5,45,0.438185,0.004806,0.03428,0.19769,0.989082
A,RILP-Greedy,2,20,2.0,5,46,0.437982,0.004762,0.034427,0.202522,0.989164
A,RILP-Greedy,2,20,2.0,5,47,0.438115,0.004862,0.034959,0.199654,0.988892
A,RILP-Greedy,2,20,2.0,5,48,0.438486,0.004885,0.034183,0.196653,0.988892
A,RILP-Greedy,2,20,2.0,5,49,0.438706,0.004802,0.034266,0.201691,0.989034
A,RILP-Greedy,2,20,2.0,5,50,0.438902,0.004888,0.034051,0.193722,0.988938
A,RILP-Greedy,2,20,2.0,5,51,0.438889,0.004842,0.034328,0.198279,0.988919
A,Nam2023b,2,20,2.0,5,42,0.29164,0.003288,0.198093,7.144129,0.988846
A,Nam2023b,2,20,2.0,5,43,0.291272,0.003218,0.198256,6.974459,0.989154
A,Nam2023b,2,20,2.0,5,44,0.291071,0.003171,0.198248,7.199814,0.989105
A,Nam2023b,2,20,2.0,5,45,0.291583,0.003203,0.197388,7.252622,0.989082
A,Nam2023b,2,20,2.0,5,46,0.291077,0.003114,0.198368,7.240168,0.989164
A,Nam2023b,2,20,2.0,5,47,0.291247,0.003199,0.198268,7.198806,0.988892
A,Nam2023b,2,20,2.0,5,48,0.291175,0.00328,0.198362,7.116045,0.988892
A,Nam2023b,2,20,2.0,5,49,0.291316,0.003269,0.197851,7.212829,0.989034
A,Nam2023b,2,20,2.0,5,50,0.29116,0.00329,0.198689,7.0565,0.988938
A,Nam2023b,2,20,2.0,5,51,0.291988,0.003242,0.198199,6.968133,0.988919
A,Nam2025,2,20,2.0,5,42,0.438853,0.004935,0.033911,0.200032,0.988846
A,Nam2025,2,20,2.0,5,43,0.438109,0.00481,0.034236,0.194063,0.989154
A,Nam2025,2,20,2.0,5,44,0.438218,0.004777,0.034269,0.198171,0.989105
A,Nam2025,2,20,2.0,5,45,0.438185,0.004806,0.03428,0.19769,0.989082
A,Nam2025,2,20,2.0,5,46,0.437982,0.004762,0.034427,0.202522,0.989164
A,Nam2025,2,20,2.0,5,47,0.438115,0.004862,0.034959,0.199654,0.988892
A,Nam2025,2,20,2.0,5,48,0.438486,0.004885,0.034183,0.196653,0.988892
A,Nam2025,2,20,2.0,5,49,0.438706,0.004802,0.034266,0.201691,0.989034
A,Nam2025,2,20,2.0,5,50,0.438902,0.004888,0.034051,0.193722,0.988938
A,Nam2025,2,20,2.0,5,51,0.438889,0.004842,0.034328,0.198279,0.988919
A,Youn2026,2,20,2.0,5,42,0.438853,0.004935,0.033911,0.200032,0.988846
A,Youn2026,2,20,2.0,5,43,0.438109,0.00481,0.034236,0.194063,0.989154
A,Youn2026,2,20,2.0,5,44,0.438218,0.004777,0.034269,0.198171,0.989105
A,Youn2026,2,20,2.0,5,45,0.438185,0.004806,0.03428,0.19769,0.989082
A,Youn2026,2,20,2.0,5,46,0.437982,0.004762,0.034427,0.202522,0.989164
A,Youn2026,2,20,2.0,5,47,0.438115,0.004862,0.034959,0.199654,0.988892
A,Youn2026,2,20,2.0,5,48,0.438486,0.004885,0.034183,0.196653,0.988892
A,Youn2026,2,20,2.0,5,49,0.438706,0.004802,0.034266,0.201691,0.989034
A,Youn2026,2,20,2.0,5,50,0.438902,0.004888,0.034051,0.193722,0.988938
A,Youn2026,2,20,2.0,5,51,0.438889,0.004842,0.034328,0.198279,0.988919
A,V2I-Base,2,20,2.0,5,42,0.438853,0.004935,0.033911,0.200032,0.988846
A,V2I-Base,2,20,2.0,5,43,0.438109,0.00481,0.034236,0.194063,0.989154
A,V2I-Base,2,20,2.0,5,44,0.438218,0.004777,0.034269,0.198171,0.989105
A,V2I-Base,2,20,2.0,5,45,0.438185,0.004806,0.03428,0.19769,0.989082
A,V2I-Base,2,20,2.0,5,46,0.437982,0.004762,0.034427,0.202522,0.989164
A,V2I-Base,2,20,2.0,5,47,0.438115,0.004862,0.034959,0.199654,0.988892
A,V2I-Base,2,20,2.0,5,48,0.438486,0.004885,0.034183,0.196653,0.988892
A,V2I-Base,2,20,2.0,5,49,0.438706,0.004802,0.034266,0.201691,0.989034
A,V2I-Base,2,20,2.0,5,50,0.438902,0.004888,0.034051,0.193722,0.988938
A,V2I-Base,2,20,2.0,5,51,0.438889,0.004842,0.034328,0.198279,0.988919
